2026-04-11 20:21:40.686860: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1775938900.708604    9150 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1775938900.717085    9150 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
W0000 00:00:1775938900.734410    9150 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775938900.734443    9150 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775938900.734513    9150 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775938900.734544    9150 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
Starting 3m MAPPO Baseline...
Step  1474560 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0215 | Ent:   0.0984 | GradN(actor/critic):   0.1688/  0.2607 | pair_cos(all/ff/nff):  0.5712/ 0.5906/ 0.5562 | ff_frac: 0.4373
Step  1490944 | Return:       1.69 | Win Rate:  0.72 | Loss:     0.0214 | Ent:   0.0982 | GradN(actor/critic):   0.1267/  0.3276 | pair_cos(all/ff/nff):  0.5608/ 0.5795/ 0.5463 | ff_frac: 0.4374
Step  1507328 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0221 | Ent:   0.0977 | GradN(actor/critic):   0.1086/  0.5154 | pair_cos(all/ff/nff):  0.5623/ 0.5858/ 0.5439 | ff_frac: 0.4409
Step  1523712 | Return:       1.67 | Win Rate:  0.70 | Loss:     0.0226 | Ent:   0.0990 | GradN(actor/critic):   0.1830/  0.2680 | pair_cos(all/ff/nff):  0.5587/ 0.5817/ 0.5414 | ff_frac: 0.4288
Step  1540096 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0210 | Ent:   0.1071 | GradN(actor/critic):   0.1411/  0.3612 | pair_cos(all/ff/nff):  0.5657/ 0.5850/ 0.5505 | ff_frac: 0.4406
Step  1556480 | Return:       1.69 | Win Rate:  0.73 | Loss:     0.0205 | Ent:   0.1096 | GradN(actor/critic):   0.1235/  0.2493 | pair_cos(all/ff/nff):  0.5692/ 0.5882/ 0.5549 | ff_frac: 0.4319
Step  1572864 | Return:       1.69 | Win Rate:  0.73 | Loss:     0.0201 | Ent:   0.1141 | GradN(actor/critic):   0.1636/  0.2189 | pair_cos(all/ff/nff):  0.5687/ 0.5856/ 0.5555 | ff_frac: 0.4379
Step  1589248 | Return:       1.71 | Win Rate:  0.74 | Loss:     0.0209 | Ent:   0.1094 | GradN(actor/critic):   0.2445/  0.2948 | pair_cos(all/ff/nff):  0.5740/ 0.5918/ 0.5598 | ff_frac: 0.4425
Step  1605632 | Return:       1.68 | Win Rate:  0.72 | Loss:     0.0213 | Ent:   0.1129 | GradN(actor/critic):   0.2493/  0.2786 | pair_cos(all/ff/nff):  0.5785/ 0.6015/ 0.5605 | ff_frac: 0.4377
Step  1622016 | Return:       1.71 | Win Rate:  0.74 | Loss:     0.0208 | Ent:   0.1120 | GradN(actor/critic):   0.2265/  0.4273 | pair_cos(all/ff/nff):  0.5812/ 0.5973/ 0.5686 | ff_frac: 0.4399
Step  1638400 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0168 | Ent:   0.1109 | GradN(actor/critic):   0.1113/  0.2188 | pair_cos(all/ff/nff):  0.5813/ 0.5975/ 0.5681 | ff_frac: 0.4495
Step  1654784 | Return:       1.71 | Win Rate:  0.75 | Loss:     0.0200 | Ent:   0.1076 | GradN(actor/critic):   0.1723/  0.3605 | pair_cos(all/ff/nff):  0.5705/ 0.5908/ 0.5547 | ff_frac: 0.4374
Step  1671168 | Return:       1.71 | Win Rate:  0.74 | Loss:     0.0196 | Ent:   0.1015 | GradN(actor/critic):   0.1067/  0.2743 | pair_cos(all/ff/nff):  0.5751/ 0.5892/ 0.5637 | ff_frac: 0.4473
Step  1687552 | Return:       1.73 | Win Rate:  0.76 | Loss:     0.0198 | Ent:   0.1003 | GradN(actor/critic):   0.1476/  0.1979 | pair_cos(all/ff/nff):  0.5710/ 0.5845/ 0.5601 | ff_frac: 0.4468
Step  1703936 | Return:       1.71 | Win Rate:  0.75 | Loss:     0.0193 | Ent:   0.1011 | GradN(actor/critic):   0.1205/  0.2421 | pair_cos(all/ff/nff):  0.5744/ 0.5874/ 0.5640 | ff_frac: 0.4465
Step  1720320 | Return:       1.70 | Win Rate:  0.73 | Loss:     0.0205 | Ent:   0.1017 | GradN(actor/critic):   0.1271/  0.2343 | pair_cos(all/ff/nff):  0.5779/ 0.5876/ 0.5702 | ff_frac: 0.4437
Step  1736704 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0195 | Ent:   0.1053 | GradN(actor/critic):   0.1527/  0.2183 | pair_cos(all/ff/nff):  0.5823/ 0.5935/ 0.5736 | ff_frac: 0.4429
Step  1753088 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0208 | Ent:   0.1086 | GradN(actor/critic):   0.1716/  0.3979 | pair_cos(all/ff/nff):  0.5793/ 0.5839/ 0.5756 | ff_frac: 0.4467
Step  1769472 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0193 | Ent:   0.1087 | GradN(actor/critic):   0.1226/  0.2800 | pair_cos(all/ff/nff):  0.5760/ 0.5873/ 0.5670 | ff_frac: 0.4430
Step  1785856 | Return:       1.72 | Win Rate:  0.76 | Loss:     0.0190 | Ent:   0.1083 | GradN(actor/critic):   0.1444/  0.1775 | pair_cos(all/ff/nff):  0.5734/ 0.5907/ 0.5595 | ff_frac: 0.4476
Step  1802240 | Return:       1.71 | Win Rate:  0.74 | Loss:     0.0201 | Ent:   0.1084 | GradN(actor/critic):   0.1837/  0.3788 | pair_cos(all/ff/nff):  0.5705/ 0.5851/ 0.5589 | ff_frac: 0.4432
Step  1818624 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0199 | Ent:   0.1052 | GradN(actor/critic):   0.1906/  0.3068 | pair_cos(all/ff/nff):  0.5778/ 0.5916/ 0.5670 | ff_frac: 0.4396
Step  1835008 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0203 | Ent:   0.1067 | GradN(actor/critic):   0.1651/  0.2379 | pair_cos(all/ff/nff):  0.5807/ 0.5953/ 0.5691 | ff_frac: 0.4420
Step  1851392 | Return:       1.73 | Win Rate:  0.76 | Loss:     0.0195 | Ent:   0.1021 | GradN(actor/critic):   0.1256/  0.3200 | pair_cos(all/ff/nff):  0.5887/ 0.6015/ 0.5782 | ff_frac: 0.4520
Step  1867776 | Return:       1.74 | Win Rate:  0.77 | Loss:     0.0182 | Ent:   0.0962 | GradN(actor/critic):   0.1128/  0.2348 | pair_cos(all/ff/nff):  0.5943/ 0.6028/ 0.5873 | ff_frac: 0.4494
Step  1884160 | Return:       1.73 | Win Rate:  0.76 | Loss:     0.0192 | Ent:   0.0916 | GradN(actor/critic):   0.1381/  0.2704 | pair_cos(all/ff/nff):  0.6023/ 0.6075/ 0.5980 | ff_frac: 0.4510
Step  1900544 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0201 | Ent:   0.0921 | GradN(actor/critic):   0.1498/  0.3356 | pair_cos(all/ff/nff):  0.6081/ 0.6133/ 0.6039 | ff_frac: 0.4473
Step  1916928 | Return:       1.74 | Win Rate:  0.77 | Loss:     0.0184 | Ent:   0.0901 | GradN(actor/critic):   0.1945/  0.2861 | pair_cos(all/ff/nff):  0.6192/ 0.6219/ 0.6169 | ff_frac: 0.4488
Step  1933312 | Return:       1.74 | Win Rate:  0.77 | Loss:     0.0184 | Ent:   0.0928 | GradN(actor/critic):   0.1221/  0.1859 | pair_cos(all/ff/nff):  0.6173/ 0.6234/ 0.6124 | ff_frac: 0.4499
Step  1949696 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0200 | Ent:   0.0886 | GradN(actor/critic):   0.1223/  0.3087 | pair_cos(all/ff/nff):  0.6131/ 0.6191/ 0.6081 | ff_frac: 0.4532
Step  1966080 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0199 | Ent:   0.0882 | GradN(actor/critic):   0.1399/  0.2336 | pair_cos(all/ff/nff):  0.6095/ 0.6177/ 0.6028 | ff_frac: 0.4504
Step  1982464 | Return:       1.71 | Win Rate:  0.75 | Loss:     0.0214 | Ent:   0.0831 | GradN(actor/critic):   0.1556/  0.3467 | pair_cos(all/ff/nff):  0.6107/ 0.6165/ 0.6061 | ff_frac: 0.4424
Step  1998848 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0193 | Ent:   0.0831 | GradN(actor/critic):   0.1587/  0.2461 | pair_cos(all/ff/nff):  0.6143/ 0.6170/ 0.6120 | ff_frac: 0.4564
Step  2015232 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0204 | Ent:   0.0800 | GradN(actor/critic):   0.1847/  0.3649 | pair_cos(all/ff/nff):  0.6196/ 0.6217/ 0.6179 | ff_frac: 0.4518
Step  2031616 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0187 | Ent:   0.0826 | GradN(actor/critic):   0.1314/  0.1884 | pair_cos(all/ff/nff):  0.6217/ 0.6277/ 0.6169 | ff_frac: 0.4487
Step  2048000 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0182 | Ent:   0.0814 | GradN(actor/critic):   0.1188/  0.2378 | pair_cos(all/ff/nff):  0.6295/ 0.6349/ 0.6251 | ff_frac: 0.4550
Step  2064384 | Return:       1.73 | Win Rate:  0.76 | Loss:     0.0199 | Ent:   0.0768 | GradN(actor/critic):   0.1708/  0.1976 | pair_cos(all/ff/nff):  0.6320/ 0.6380/ 0.6269 | ff_frac: 0.4620
Step  2080768 | Return:       1.74 | Win Rate:  0.77 | Loss:     0.0195 | Ent:   0.0797 | GradN(actor/critic):   0.1040/  0.3071 | pair_cos(all/ff/nff):  0.6393/ 0.6497/ 0.6305 | ff_frac: 0.4590
Step  2097152 | Return:       1.73 | Win Rate:  0.76 | Loss:     0.0193 | Ent:   0.0810 | GradN(actor/critic):   0.1380/  0.2097 | pair_cos(all/ff/nff):  0.6278/ 0.6383/ 0.6192 | ff_frac: 0.4509
Step  2113536 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0178 | Ent:   0.0775 | GradN(actor/critic):   0.1633/  0.1909 | pair_cos(all/ff/nff):  0.6199/ 0.6329/ 0.6084 | ff_frac: 0.4667
Step  2129920 | Return:       1.74 | Win Rate:  0.77 | Loss:     0.0187 | Ent:   0.0776 | GradN(actor/critic):   0.2300/  0.2792 | pair_cos(all/ff/nff):  0.6173/ 0.6317/ 0.6049 | ff_frac: 0.4623
Step  2146304 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0184 | Ent:   0.0741 | GradN(actor/critic):   0.1534/  0.1719 | pair_cos(all/ff/nff):  0.6190/ 0.6291/ 0.6103 | ff_frac: 0.4625
Step  2162688 | Return:       1.76 | Win Rate:  0.78 | Loss:     0.0181 | Ent:   0.0770 | GradN(actor/critic):   0.1528/  0.1885 | pair_cos(all/ff/nff):  0.6267/ 0.6404/ 0.6149 | ff_frac: 0.4627
Step  2179072 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0176 | Ent:   0.0798 | GradN(actor/critic):   0.1920/  0.2199 | pair_cos(all/ff/nff):  0.6289/ 0.6427/ 0.6172 | ff_frac: 0.4598
Step  2195456 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0176 | Ent:   0.0756 | GradN(actor/critic):   0.1880/  0.2886 | pair_cos(all/ff/nff):  0.6385/ 0.6499/ 0.6288 | ff_frac: 0.4569
Step  2211840 | Return:       1.73 | Win Rate:  0.76 | Loss:     0.0179 | Ent:   0.0777 | GradN(actor/critic):   0.1285/  0.2516 | pair_cos(all/ff/nff):  0.6405/ 0.6519/ 0.6308 | ff_frac: 0.4556
Step  2228224 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0172 | Ent:   0.0774 | GradN(actor/critic):   0.1279/  0.2486 | pair_cos(all/ff/nff):  0.6440/ 0.6517/ 0.6372 | ff_frac: 0.4656
Step  2244608 | Return:       1.72 | Win Rate:  0.76 | Loss:     0.0197 | Ent:   0.0745 | GradN(actor/critic):   0.1373/  0.3171 | pair_cos(all/ff/nff):  0.6460/ 0.6525/ 0.6404 | ff_frac: 0.4591
Step  2260992 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0183 | Ent:   0.0738 | GradN(actor/critic):   0.1534/  0.2483 | pair_cos(all/ff/nff):  0.6401/ 0.6514/ 0.6305 | ff_frac: 0.4595
Step  2277376 | Return:       1.74 | Win Rate:  0.77 | Loss:     0.0187 | Ent:   0.0711 | GradN(actor/critic):   0.2134/  0.2308 | pair_cos(all/ff/nff):  0.6476/ 0.6546/ 0.6415 | ff_frac: 0.4626
Step  2293760 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0186 | Ent:   0.0723 | GradN(actor/critic):   0.2018/  0.1960 | pair_cos(all/ff/nff):  0.6514/ 0.6519/ 0.6510 | ff_frac: 0.4591
Step  2310144 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0179 | Ent:   0.0765 | GradN(actor/critic):   0.1147/  0.2398 | pair_cos(all/ff/nff):  0.6497/ 0.6535/ 0.6464 | ff_frac: 0.4655
Step  2326528 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0176 | Ent:   0.0808 | GradN(actor/critic):   0.1155/  0.2445 | pair_cos(all/ff/nff):  0.6541/ 0.6600/ 0.6489 | ff_frac: 0.4667
Step  2342912 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0204 | Ent:   0.0820 | GradN(actor/critic):   0.1157/  0.2629 | pair_cos(all/ff/nff):  0.6542/ 0.6535/ 0.6548 | ff_frac: 0.4541
Step  2359296 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0176 | Ent:   0.0817 | GradN(actor/critic):   0.1444/  0.1838 | pair_cos(all/ff/nff):  0.6513/ 0.6529/ 0.6499 | ff_frac: 0.4639
Step  2375680 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0167 | Ent:   0.0790 | GradN(actor/critic):   0.1229/  0.1777 | pair_cos(all/ff/nff):  0.6526/ 0.6542/ 0.6511 | ff_frac: 0.4598
Step  2392064 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0189 | Ent:   0.0774 | GradN(actor/critic):   0.1436/  0.3407 | pair_cos(all/ff/nff):  0.6517/ 0.6443/ 0.6579 | ff_frac: 0.4570
Step  2408448 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0180 | Ent:   0.0773 | GradN(actor/critic):   0.1312/  0.2139 | pair_cos(all/ff/nff):  0.6596/ 0.6636/ 0.6562 | ff_frac: 0.4626
Step  2424832 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0177 | Ent:   0.0762 | GradN(actor/critic):   0.1731/  0.1915 | pair_cos(all/ff/nff):  0.6563/ 0.6610/ 0.6522 | ff_frac: 0.4619
Step  2441216 | Return:       1.77 | Win Rate:  0.80 | Loss:     0.0176 | Ent:   0.0781 | GradN(actor/critic):   0.1612/  0.1845 | pair_cos(all/ff/nff):  0.6577/ 0.6643/ 0.6520 | ff_frac: 0.4614
Step  2457600 | Return:       1.74 | Win Rate:  0.77 | Loss:     0.0184 | Ent:   0.0731 | GradN(actor/critic):   0.1409/  0.1814 | pair_cos(all/ff/nff):  0.6531/ 0.6576/ 0.6492 | ff_frac: 0.4606
Step  2473984 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0174 | Ent:   0.0752 | GradN(actor/critic):   0.1233/  0.1835 | pair_cos(all/ff/nff):  0.6558/ 0.6598/ 0.6524 | ff_frac: 0.4629
Step  2490368 | Return:       1.74 | Win Rate:  0.77 | Loss:     0.0176 | Ent:   0.0779 | GradN(actor/critic):   0.1238/  0.2726 | pair_cos(all/ff/nff):  0.6587/ 0.6636/ 0.6545 | ff_frac: 0.4580
Step  2506752 | Return:       1.74 | Win Rate:  0.77 | Loss:     0.0180 | Ent:   0.0782 | GradN(actor/critic):   0.1575/  0.1833 | pair_cos(all/ff/nff):  0.6523/ 0.6568/ 0.6484 | ff_frac: 0.4618
Step  2523136 | Return:       1.77 | Win Rate:  0.79 | Loss:     0.0172 | Ent:   0.0762 | GradN(actor/critic):   0.1678/  0.2004 | pair_cos(all/ff/nff):  0.6496/ 0.6558/ 0.6442 | ff_frac: 0.4652
Step  2539520 | Return:       1.76 | Win Rate:  0.78 | Loss:     0.0182 | Ent:   0.0787 | GradN(actor/critic):   0.1177/  0.1718 | pair_cos(all/ff/nff):  0.6513/ 0.6628/ 0.6412 | ff_frac: 0.4712
Step  2555904 | Return:       1.78 | Win Rate:  0.80 | Loss:     0.0170 | Ent:   0.0794 | GradN(actor/critic):   0.1783/  0.2106 | pair_cos(all/ff/nff):  0.6497/ 0.6594/ 0.6411 | ff_frac: 0.4729
Step  2572288 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0172 | Ent:   0.0772 | GradN(actor/critic):   0.1395/  0.1489 | pair_cos(all/ff/nff):  0.6500/ 0.6601/ 0.6413 | ff_frac: 0.4627
Step  2588672 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0182 | Ent:   0.0807 | GradN(actor/critic):   0.1062/  0.2006 | pair_cos(all/ff/nff):  0.6503/ 0.6601/ 0.6418 | ff_frac: 0.4637
Step  2605056 | Return:       1.77 | Win Rate:  0.80 | Loss:     0.0181 | Ent:   0.0785 | GradN(actor/critic):   0.1341/  0.2736 | pair_cos(all/ff/nff):  0.6544/ 0.6655/ 0.6445 | ff_frac: 0.4710
Step  2621440 | Return:       1.74 | Win Rate:  0.77 | Loss:     0.0176 | Ent:   0.0802 | GradN(actor/critic):   0.1195/  0.1791 | pair_cos(all/ff/nff):  0.6512/ 0.6610/ 0.6426 | ff_frac: 0.4645
Step  2637824 | Return:       1.78 | Win Rate:  0.81 | Loss:     0.0169 | Ent:   0.0809 | GradN(actor/critic):   0.1485/  0.1639 | pair_cos(all/ff/nff):  0.6488/ 0.6620/ 0.6373 | ff_frac: 0.4672
Step  2654208 | Return:       1.78 | Win Rate:  0.81 | Loss:     0.0161 | Ent:   0.0787 | GradN(actor/critic):   0.1270/  0.1232 | pair_cos(all/ff/nff):  0.6485/ 0.6576/ 0.6404 | ff_frac: 0.4677
Step  2670592 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0177 | Ent:   0.0771 | GradN(actor/critic):   0.1060/  0.1219 | pair_cos(all/ff/nff):  0.6546/ 0.6686/ 0.6423 | ff_frac: 0.4659
Step  2686976 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0170 | Ent:   0.0793 | GradN(actor/critic):   0.1336/  0.1211 | pair_cos(all/ff/nff):  0.6558/ 0.6702/ 0.6429 | ff_frac: 0.4717
Step  2703360 | Return:       1.79 | Win Rate:  0.81 | Loss:     0.0168 | Ent:   0.0776 | GradN(actor/critic):   0.1449/  0.1848 | pair_cos(all/ff/nff):  0.6529/ 0.6624/ 0.6442 | ff_frac: 0.4772
Step  2719744 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0175 | Ent:   0.0747 | GradN(actor/critic):   0.1556/  0.2183 | pair_cos(all/ff/nff):  0.6601/ 0.6692/ 0.6522 | ff_frac: 0.4632
Step  2736128 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0178 | Ent:   0.0773 | GradN(actor/critic):   0.1600/  0.1449 | pair_cos(all/ff/nff):  0.6560/ 0.6588/ 0.6536 | ff_frac: 0.4700
Step  2752512 | Return:       1.77 | Win Rate:  0.80 | Loss:     0.0179 | Ent:   0.0753 | GradN(actor/critic):   0.1917/  0.1918 | pair_cos(all/ff/nff):  0.6505/ 0.6552/ 0.6464 | ff_frac: 0.4645
Step  2768896 | Return:       1.77 | Win Rate:  0.80 | Loss:     0.0168 | Ent:   0.0781 | GradN(actor/critic):   0.1263/  0.1462 | pair_cos(all/ff/nff):  0.6554/ 0.6667/ 0.6454 | ff_frac: 0.4683
Step  2785280 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0179 | Ent:   0.0790 | GradN(actor/critic):   0.1435/  0.1264 | pair_cos(all/ff/nff):  0.6518/ 0.6607/ 0.6440 | ff_frac: 0.4662
Step  2801664 | Return:       1.77 | Win Rate:  0.80 | Loss:     0.0167 | Ent:   0.0786 | GradN(actor/critic):   0.1582/  0.1172 | pair_cos(all/ff/nff):  0.6536/ 0.6660/ 0.6427 | ff_frac: 0.4695
Step  2818048 | Return:       1.78 | Win Rate:  0.80 | Loss:     0.0170 | Ent:   0.0774 | GradN(actor/critic):   0.1085/  0.1227 | pair_cos(all/ff/nff):  0.6533/ 0.6653/ 0.6424 | ff_frac: 0.4733
Step  2834432 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0172 | Ent:   0.0758 | GradN(actor/critic):   0.1155/  0.1326 | pair_cos(all/ff/nff):  0.6469/ 0.6545/ 0.6403 | ff_frac: 0.4672
Step  2850816 | Return:       1.77 | Win Rate:  0.80 | Loss:     0.0171 | Ent:   0.0724 | GradN(actor/critic):   0.1231/  0.1294 | pair_cos(all/ff/nff):  0.6528/ 0.6660/ 0.6408 | ff_frac: 0.4731
Step  2867200 | Return:       1.76 | Win Rate:  0.79 | Loss:     0.0174 | Ent:   0.0719 | GradN(actor/critic):   0.1270/  0.1433 | pair_cos(all/ff/nff):  0.6463/ 0.6576/ 0.6363 | ff_frac: 0.4698
Step  2883584 | Return:       1.77 | Win Rate:  0.80 | Loss:     0.0172 | Ent:   0.0738 | GradN(actor/critic):   0.1257/  0.1362 | pair_cos(all/ff/nff):  0.6500/ 0.6651/ 0.6368 | ff_frac: 0.4677
Step  2899968 | Return:       1.75 | Win Rate:  0.78 | Loss:     0.0178 | Ent:   0.0724 | GradN(actor/critic):   0.1070/  0.1764 | pair_cos(all/ff/nff):  0.6464/ 0.6557/ 0.6384 | ff_frac: 0.4639
Step  2916352 | Return:       1.77 | Win Rate:  0.80 | Loss:     0.0170 | Ent:   0.0752 | GradN(actor/critic):   0.1211/  0.1329 | pair_cos(all/ff/nff):  0.6514/ 0.6634/ 0.6405 | ff_frac: 0.4740
Step  2932736 | Return:       1.78 | Win Rate:  0.81 | Loss:     0.0170 | Ent:   0.0734 | GradN(actor/critic):   0.1128/  0.1554 | pair_cos(all/ff/nff):  0.6481/ 0.6609/ 0.6367 | ff_frac: 0.4729
Step  2949120 | Return:       1.78 | Win Rate:  0.80 | Loss:     0.0173 | Ent:   0.0731 | GradN(actor/critic):   0.1131/  0.1324 | pair_cos(all/ff/nff):  0.6499/ 0.6635/ 0.6375 | ff_frac: 0.4780
Step  2965504 | Return:       1.79 | Win Rate:  0.81 | Loss:     0.0168 | Ent:   0.0787 | GradN(actor/critic):   0.1144/  0.1296 | pair_cos(all/ff/nff):  0.6536/ 0.6678/ 0.6405 | ff_frac: 0.4784
Step  2981888 | Return:       1.80 | Win Rate:  0.82 | Loss:     0.0154 | Ent:   0.0754 | GradN(actor/critic):   0.1174/  0.1133 | pair_cos(all/ff/nff):  0.6492/ 0.6610/ 0.6389 | ff_frac: 0.4647
Training completed in 5.7 minutes.

=== Step 9 Console Summary ===
[PASS] No NaN in loss diagnostics: nan_present=False
[PASS] Entropy not collapsed: start=0.8769, end=0.0756
[PASS] Gradient norms finite: actor(start/end)=0.1085/0.1314, critic(start/end)=0.3877/0.1463
[PASS] Return trend non-decreasing: start=0.6968, end=1.7709
[PASS] Win-rate trend non-decreasing: start=0.1223, end=0.7976
Final observed episode stats: return=1.7968, win_rate=0.8210
Saved CTM actor checkpoint to /content/jaxMARLV2/model/smax_mappo_ctm_actor.pkl
