'''
Test against CTM baseline for SMAX
Set INC:
INC_ENABLED = False
INC_POOLING = mean
CTM_ITERATIONS = 3
INC_CONSENSUS_DROPOUT = 0.0
INC_DEBUG_SHAPES = True
'''
! python jaxMARLV2/smax_ctm/train_mappo_ctm.py


2026-04-11 09:54:26.822501: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1775901266.843764   26424 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1775901266.850774   26424 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
W0000 00:00:1775901266.867388   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867414   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867417   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867421   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
Starting 3m MAPPO Baseline...
INC shape check | traj obs shape=(T=128, B=384, ...) | INC_NUM_AGENTS=3 | inferred num_envs=128
Step  1343488 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0193 | Ent:   0.3341 | GradN(actor/critic):   0.2569/  0.2895
Step  1359872 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0188 | Ent:   0.3424 | GradN(actor/critic):   0.2290/  0.1972
Step  1376256 | Return:       1.67 | Win Rate:  0.72 | Loss:     0.0193 | Ent:   0.3439 | GradN(actor/critic):   0.2047/  0.3347
Step  1392640 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0187 | Ent:   0.3432 | GradN(actor/critic):   0.2744/  0.2748
Step  1409024 | Return:       1.66 | Win Rate:  0.71 | Loss:     0.0184 | Ent:   0.3383 | GradN(actor/critic):   0.2184/  0.1951
Step  1425408 | Return:       1.63 | Win Rate:  0.68 | Loss:     0.0202 | Ent:   0.3410 | GradN(actor/critic):   0.2915/  0.2720
Step  1441792 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0181 | Ent:   0.3340 | GradN(actor/critic):   0.2489/  0.1309
Step  1458176 | Return:       1.65 | Win Rate:  0.70 | Loss:     0.0180 | Ent:   0.3594 | GradN(actor/critic):   0.2154/  0.2287
Step  1474560 | Return:       1.65 | Win Rate:  0.70 | Loss:     0.0191 | Ent:   0.3499 | GradN(actor/critic):   0.2570/  0.1876
Step  1490944 | Return:       1.65 | Win Rate:  0.70 | Loss:     0.0196 | Ent:   0.3511 | GradN(actor/critic):   0.2489/  0.2594
Step  1507328 | Return:       1.66 | Win Rate:  0.71 | Loss:     0.0194 | Ent:   0.3479 | GradN(actor/critic):   0.2058/  0.2754
Step  1523712 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0178 | Ent:   0.3576 | GradN(actor/critic):   0.1985/  0.2304
Step  1540096 | Return:       1.68 | Win Rate:  0.72 | Loss:     0.0198 | Ent:   0.3599 | GradN(actor/critic):   0.3564/  0.2527
Step  1556480 | Return:       1.64 | Win Rate:  0.68 | Loss:     0.0195 | Ent:   0.3617 | GradN(actor/critic):   0.1788/  0.2963
Step  1572864 | Return:       1.65 | Win Rate:  0.70 | Loss:     0.0187 | Ent:   0.3608 | GradN(actor/critic):   0.2117/  0.2094
Step  1589248 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0179 | Ent:   0.3414 | GradN(actor/critic):   0.2506/  0.2223
Step  1605632 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0174 | Ent:   0.3378 | GradN(actor/critic):   0.2180/  0.2413
Step  1622016 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0166 | Ent:   0.3343 | GradN(actor/critic):   0.2895/  0.2109
Step  1638400 | Return:       1.69 | Win Rate:  0.73 | Loss:     0.0190 | Ent:   0.3296 | GradN(actor/critic):   0.2553/  0.3870
